ShipmentId,Date,GeoId,PersonId,ProductId,Boxes,Sales
128527,2024-06-09,4,10,13,84,468.03
128528,2023-09-24,5,18,4,92,520.98
128529,2023-10-11,9,25,6,113,569.63
128530,2023-08-27,6,10,14,59,183.09
128531,2023-09-29,15,12,9,78,385.71
128532,2024-05-12,13,3,1,41,247.32
128533,2024-10-24,8,21,1,200,1107.05
128534,2023-06-14,2,20,5,155,666.81
128535,2023-07-16,6,3,8,77,434.77
128536,2023-02-02,6,16,5,37,199.94
128537,2023-10-07,14,5,3,184,859.35
128538,2024-08-03,14,24,3,39,234.97
128539,2023-09-16,11,13,15,139,668.4
128540,2023-01-05,1,20,12,31,208.96
128541,2023-05-23,11,18,4,24,145.97
128542,2023-06-07,10,3,12,207,1228.91
128543,2023-05-29,4,12,15,110,569.49
128544,2024-08-26,13,14,12,63,324.85
128545,2024-11-22,7,25,1,39,189.86
128546,2023-11-26,15,3,6,42,287.12
128547,2023-03-12,3,19,13,175,818.67
128548,2024-12-02,15,4,11,89,383.34
128549,2024-06-03,7,8,5,291,1270.88
128550,2024-08-23,5,5,6,96,481.11
128551,2023-03-25,1,17,15,61,248.29
128552,2023-04-16,14,7,4,125,529.64
128553,2023-04-26,6,23,4,159,886.76
128554,2024-12-30,9,23,12,91,621.15
128555,2024-06-19,8,6,2,161,726.7
128556,2024-09-02,11,3,13,5,29.28
128557,2024-04-05,1,17,11,9,48.29
128558,2023-09-15,9,14,4,66,343.25
128559,2023-09-16,4,4,6,110,640.38
128560,2023-03-12,14,3,12,82,487.49
128561,2023-06-29,8,19,13,109,609.04
128562,2024-04-17,11,18,4,153,838.03
128563,2023-11-02,2,7,2,206,1249.51
128564,2024-02-02,3,12,14,31,119.41
128565,2024-09-29,10,20,13,69,383.69
128566,2023-04-03,1,3,4,160,709.76
128567,2024-06-14,2,14,11,41,175.48
128568,2024-12-13,12,12,12,137,960.62
128569,2024-10-18,11,7,2,23,109.48
128570,2023-05-25,11,17,9,104,466.71
128571,2023-07-30,1,24,2,264,962.12
128572,2024-03-27,11,7,12,44,259.67
128573,2023-12-07,4,24,8,84,458.24
128574,2024-04-17,11,17,7,138,662.18
128575,2024-05-02,5,21,9,294,1485.29
128576,2023-04-23,11,5,9,16,70.26
128577,2024-09-28,2,20,11,62,334.64
128578,2023-03-24,3,2,11,67,321.54
128579,2024-03-21,3,14,7,102,466.24
128580,2024-11-06,13,11,14,66,216.26
128581,2023-02-05,6,17,1,242,1289.54
128582,2023-11-09,8,5,1,219,1328.16
128583,2023-11-23,7,22,15,244,1399.29
128584,2023-10-31,4,25,10,143,866.51
128585,2024-09-20,9,11,2,36,170.05
128586,2023-02-20,1,14,7,283,1419.08
128587,2024-07-30,14,13,5,372,1708.6
128588,2023-01-11,15,14,10,50,238.39
128589,2024-11-30,9,19,7,204,884.49
128590,2024-12-16,8,22,1,137,721.08
128591,2024-06-30,10,21,12,102,705.08
128592,2024-09-05,2,19,13,62,381.12
128593,2023-04-28,12,23,5,149,838.12
128594,2023-04-21,5,17,2,246,1041.69
128595,2023-05-28,10,11,6,25,136.54
128596,2023-09-11,1,7,7,88,449.9
128597,2023-09-10,13,3,8,84,460.76
128598,2023-05-01,4,25,3,190,1145.8
128599,2023-03-26,11,12,4,158,808.84
128600,2024-08-20,14,23,15,36,144.29
128601,2024-05-21,14,3,3,124,768.94
128602,2024-08-22,8,9,1,211,1122.36
128603,2023-09-19,12,6,5,98,498.15
128604,2024-09-15,2,22,15,99,391.21
128605,2023-05-24,1,15,11,148,682.69
128606,2024-07-11,15,17,15,158,959.26
128607,2023-06-22,3,11,14,68,231.76
128608,2024-01-14,5,6,4,94,461.59
128609,2024-11-18,13,2,2,142,540.39
128610,2023-03-06,8,14,6,59,312.5
128611,2024-07-16,13,15,9,83,361.28
128612,2024-02-13,4,4,11,1,3.65
128613,2023-08-23,8,2,9,40,189.1
128614,2024-12-12,10,14,4,55,246.35
128615,2024-07-25,4,11,4,144,722.11
128616,2024-08-31,13,1,12,48,366.1
128617,2024-11-03,3,18,7,87,383.06
128618,2024-09-17,8,18,10,287,1219.68
128619,2024-07-16,14,1,6,86,520.49
128620,2023-05-07,14,19,10,90,393.49
128621,2023-10-13,10,17,13,86,442.52
128622,2023-10-14,14,5,1,95,538.98
128623,2023-05-10,12,4,7,57,258.65
128624,2023-08-03,13,1,15,42,199.53
128625,2024-07-30,11,5,6,9,57.01
128626,2024-03-04,15,25,8,119,668.56
128627,2023-02-10,2,4,5,157,689.06
128628,2024-05-09,13,21,9,108,496.55
128629,2023-07-30,3,19,10,66,291.06
128630,2023-02-10,5,6,15,82,380.51
128631,2023-02-26,13,11,9,62,223.28
128632,2023-03-05,15,18,8,157,849.85
128633,2023-06-30,10,15,14,136,483.93
128634,2024-04-19,4,22,5,19,103.84
128635,2023-08-19,2,13,12,38,240.67
128636,2024-10-06,5,8,11,33,134.33
128637,2023-09-24,9,11,12,52,368.82
128638,2023-02-10,8,22,14,198,810.84
128639,2023-04-15,3,6,14,77,270.49
128640,2023-06-21,7,2,14,79,223.8
128641,2024-03-24,15,25,12,36,199.13
128642,2024-01-27,11,6,9,63,290.1
128643,2024-12-04,10,22,3,150,652.96
128644,2023-04-12,13,9,8,32,177.69
128645,2023-03-26,5,1,13,95,486.33
128646,2024-01-27,11,5,6,15,76.6
128647,2024-06-03,5,18,5,154,782.63
128648,2023-10-25,2,19,9,44,217.73
128649,2023-05-13,14,14,8,65,389.9
128650,2023-11-11,4,22,15,165,771.49
128651,2024-04-15,11,20,6,9,63.27
128652,2023-12-12,15,14,6,15,64.76
128653,2023-04-30,10,19,2,233,1141.88
128654,2023-02-12,4,1,1,158,786.01
128655,2024-10-11,7,20,13,96,609.78
128656,2023-09-04,3,20,10,154,659.1
128657,2023-01-18,9,14,6,97,574.83
128658,2023-11-03,5,12,13,33,236.04
128659,2023-06-09,15,9,3,203,1211.98
128660,2023-06-01,3,19,13,92,579.0
128661,2024-04-23,14,20,12,173,1088.93
128662,2024-05-03,3,20,3,130,716.94
128663,2024-05-07,3,1,5,79,408.56
128664,2024-10-06,7,6,14,135,368.99
128665,2023-12-01,7,12,10,76,315.54
128666,2024-06-23,15,19,11,57,266.91
128667,2023-06-29,8,13,4,91,462.93
128668,2024-04-21,5,14,4,60,276.05
128669,2024-03-30,11,16,6,216,972.68
128670,2023-09-24,9,11,7,114,539.59
128671,2024-12-25,1,19,9,97,529.38
128672,2024-11-11,4,19,2,183,819.55
128673,2024-04-12,5,17,7,44,230.76
128674,2023-05-20,9,16,6,102,520.58
128675,2023-05-11,5,1,1,245,1238.88
128676,2024-04-16,4,11,3,60,254.24
128677,2024-10-31,2,2,5,42,180.9
128678,2023-04-30,9,25,15,133,984.89
128679,2024-06-06,10,15,7,91,528.89
128680,2024-02-24,12,11,15,37,154.92
128681,2024-03-14,6,25,7,89,441.84
128682,2023-04-17,9,13,13,54,337.58
128683,2023-05-10,15,6,6,161,1061.93
128684,2023-11-18,13,4,10,98,386.61
128685,2023-08-06,8,24,9,91,478.99
128686,2024-04-09,4,4,5,76,470.37
128687,2023-12-16,7,12,2,181,826.22
128688,2024-04-07,13,10,11,50,257.86
128689,2024-03-11,11,23,8,82,476.99
128690,2024-12-04,4,8,2,20,90.05
128691,2023-09-15,14,5,6,124,794.82
128692,2023-09-29,13,6,7,88,487.76
128693,2024-04-18,9,16,14,4,14.2
128694,2024-02-17,13,20,9,179,655.06
128695,2023-05-01,7,4,11,127,461.3
128696,2023-07-05,11,14,8,51,314.45
128697,2024-08-22,13,14,2,108,399.43
128698,2023-03-06,2,18,9,134,615.19
128699,2023-05-06,7,16,7,84,379.97
128700,2024-06-10,3,6,2,6,22.15
128701,2024-11-29,7,2,8,180,1184.23
128702,2024-09-15,15,16,12,38,268.16
128703,2024-06-13,6,24,12,39,214.01
128704,2023-07-25,10,9,2,280,1119.71
128705,2024-07-16,12,22,2,80,387.98
128706,2023-10-05,12,22,14,140,439.55
128707,2023-08-29,2,19,8,73,402.18
128708,2023-07-24,6,16,14,31,137.22
128709,2023-08-16,1,5,11,69,351.93
128710,2024-04-08,3,7,13,63,411.49
128711,2024-08-18,5,10,8,7,33.61
128712,2024-04-29,5,6,10,92,517.26
128713,2024-09-01,1,21,5,42,237.03
128714,2023-07-16,7,1,13,127,654.1
128715,2024-03-03,3,7,5,47,273.02
128716,2024-05-12,13,10,4,144,742.59
128717,2023-10-09,6,20,14,15,67.76
128718,2024-07-31,7,22,9,117,524.04
128719,2024-02-13,2,13,7,41,207.33
128720,2023-07-17,2,10,11,80,417.55
128721,2024-05-29,13,18,7,53,315.25
128722,2023-02-09,8,20,5,25,154.77
128723,2024-07-30,15,25,12,163,1091.3
128724,2023-05-23,10,25,8,56,323.18
128725,2023-11-26,3,22,7,151,826.62
128726,2024-07-03,14,18,1,46,280.81
128727,2024-08-03,10,11,12,181,1221.13
128728,2023-09-18,5,5,6,147,732.72
128729,2024-04-14,12,4,8,37,214.66
128730,2023-03-04,5,4,9,68,370.71
128731,2024-09-08,8,21,9,150,586.83
128732,2023-06-28,8,6,7,135,532.11
128733,2024-08-09,13,18,5,36,196.15
128734,2024-01-07,9,24,3,70,274.43
128735,2023-10-29,8,24,3,144,681.81
128736,2023-09-05,13,21,9,21,121.77
128737,2024-07-16,9,11,1,324,1638.78
128738,2023-08-09,10,21,2,91,467.7
128739,2024-03-18,2,10,4,45,237.21
128740,2023-01-16,11,3,10,123,471.26
128741,2024-04-29,10,19,2,110,397.22
128742,2023-04-04,1,25,15,18,87.42
128743,2023-06-16,3,9,4,90,429.21
128744,2024-06-13,15,12,9,15,65.99
128745,2024-07-19,6,9,1,107,644.99
128746,2023-03-19,13,11,1,13,87.24
128747,2023-03-26,1,1,6,11,64.9
128748,2023-03-29,14,11,1,210,1043.48
128749,2023-05-23,7,17,9,80,382.72
128750,2023-07-03,4,15,5,3,15.49
128751,2023-09-14,8,23,10,22,82.72
128752,2024-01-15,8,23,13,71,320.07
128753,2024-07-10,10,25,12,24,174.93
128754,2023-03-02,6,14,4,143,794.72
128755,2023-10-31,13,7,10,12,55.77
128756,2023-01-26,8,5,14,186,516.41
128757,2024-03-27,10,11,5,91,497.26
128758,2024-10-21,1,12,11,26,124.53
128759,2024-11-01,9,2,8,92,540.0
128760,2023-02-20,14,18,12,42,337.21
128761,2024-06-04,7,5,6,56,345.44
128762,2024-08-03,3,10,8,173,1306.64
128763,2024-08-31,7,25,11,39,209.65
128764,2023-02-04,2,21,15,131,625.08
128765,2023-04-08,14,12,6,56,326.31
128766,2023-09-30,15,14,11,38,148.15
128767,2023-02-14,2,14,12,81,575.59
128768,2023-09-09,9,4,14,167,646.13
128769,2023-06-26,6,9,6,45,330.05
128770,2024-09-19,7,7,6,184,945.2
128771,2024-10-17,8,2,4,160,782.3
128772,2023-08-01,15,21,8,50,243.14
128773,2024-06-17,10,18,3,94,390.69
128774,2023-01-17,6,20,8,174,1070.44
128775,2023-10-06,8,9,4,44,223.96
128776,2024-10-28,15,21,15,7,35.51
128777,2024-10-27,11,5,12,57,356.71
128778,2023-10-09,11,12,6,8,39.9
128779,2024-04-24,15,22,7,78,308.36
128780,2023-02-07,13,3,4,104,501.97
128781,2024-08-07,13,19,9,79,384.78
128782,2023-06-28,2,17,10,127,626.47
128783,2023-03-06,14,4,15,106,601.76
128784,2024-01-27,7,15,3,19,98.69
128785,2024-08-30,1,14,4,85,467.07
128786,2024-04-01,14,18,11,72,285.59
128787,2023-12-24,6,2,4,182,888.1
128788,2023-07-18,4,11,6,18,101.07
128789,2023-03-03,12,16,4,228,1296.38
128790,2023-01-24,7,15,15,73,337.57
128791,2023-01-29,10,4,4,163,963.42
128792,2023-09-09,2,3,3,20,120.98
128793,2024-02-19,3,3,1,109,528.3
128794,2023-01-06,15,2,1,64,446.14
128795,2024-03-05,1,6,10,58,233.95
128796,2024-06-18,7,19,10,47,220.52
128797,2023-05-13,6,22,7,108,493.96
128798,2023-11-20,8,13,13,23,128.36
128799,2023-08-13,9,24,3,96,595.54
128800,2024-07-24,15,5,6,184,1039.76
128801,2023-10-16,2,3,1,122,660.01
128802,2024-07-31,11,15,13,126,692.2
128803,2023-01-08,11,15,9,145,866.25
128804,2024-10-22,14,9,3,110,577.66
128805,2024-12-10,8,14,3,33,153.3
128806,2024-05-14,2,18,2,50,176.68
128807,2024-08-29,14,16,12,52,354.15
128808,2024-06-08,14,11,12,259,1433.91
128809,2023-07-02,1,23,7,34,139.29
128810,2023-04-16,5,10,11,66,308.02
128811,2024-09-09,11,7,13,39,209.28
128812,2023-01-01,7,24,13,43,273.58
128813,2024-03-21,10,6,8,31,215.78
128814,2023-01-18,11,14,1,120,696.63
128815,2023-05-11,4,11,9,90,374.25
128816,2023-08-27,10,17,5,194,1003.54
128817,2024-07-31,3,7,2,11,46.71
128818,2023-03-13,4,18,13,110,710.63
128819,2023-03-12,14,11,7,114,534.48
128820,2023-06-24,12,9,5,40,174.02
128821,2023-11-06,6,6,14,36,151.79
128822,2023-08-07,9,22,5,84,469.14
128823,2024-07-05,1,17,7,97,572.94
128824,2023-12-22,9,14,12,115,587.03
128825,2024-10-18,14,22,13,14,82.85
128826,2024-10-09,7,10,11,55,245.57
128827,2023-07-29,6,21,11,64,304.68
128828,2024-06-27,13,1,10,128,637.92
128829,2024-03-17,6,12,11,4,20.94
128830,2024-04-12,13,2,7,105,490.68
128831,2024-09-07,5,10,3,51,255.66
128832,2023-05-18,9,12,7,6,26.22
128833,2024-09-24,13,12,13,8,51.47
128834,2024-02-22,1,6,10,130,504.02
128835,2023-01-03,9,13,4,47,234.96
128836,2023-10-19,2,11,3,88,357.62
128837,2023-03-11,14,7,14,4,13.75
128838,2023-08-30,15,5,10,55,253.89
128839,2023-05-19,15,1,6,35,249.8
128840,2024-04-23,9,12,7,38,195.93
128841,2023-01-10,14,8,11,31,176.23
128842,2023-03-04,10,12,3,16,78.91
128843,2024-10-15,6,5,7,85,507.47
128844,2023-10-23,9,4,15,115,620.02
128845,2023-02-18,12,5,5,79,458.48
128846,2024-07-26,1,24,12,12,68.1
128847,2024-10-31,14,17,9,86,353.43
128848,2023-08-25,4,21,8,238,1257.9
128849,2023-08-12,6,15,13,72,363.14
128850,2024-02-19,2,23,9,97,420.09
128851,2023-02-24,3,15,8,78,475.87
128852,2024-12-24,3,4,8,149,820.88
128853,2023-10-04,8,25,4,81,452.83
128854,2023-07-05,2,8,5,98,479.65
128855,2024-06-16,15,24,10,124,646.6
128856,2023-10-14,9,21,12,174,1033.62
128857,2023-04-09,15,6,14,122,328.57
128858,2023-12-11,6,16,13,46,231.3
128859,2024-11-28,10,5,4,104,515.96
128860,2023-12-27,8,5,1,120,661.11
128861,2023-05-10,8,4,6,90,554.78
128862,2023-06-11,5,8,7,81,455.63
128863,2024-10-18,5,15,10,112,558.48
128864,2024-07-16,10,5,6,82,435.6
128865,2023-01-11,4,7,10,90,477.16
128866,2023-06-08,15,6,15,105,503.63
128867,2024-06-22,12,23,4,148,672.76
128868,2023-08-08,2,23,14,122,484.79
128869,2023-12-22,7,21,14,55,203.17
128870,2024-10-02,6,18,11,62,270.18
128871,2024-07-15,3,24,15,75,455.18
128872,2024-05-06,3,23,4,82,458.42
128873,2024-04-25,11,19,13,18,101.53
128874,2023-06-30,10,11,15,199,939.65
128875,2023-05-23,15,19,15,7,34.06
128876,2024-08-21,11,25,9,54,238.59
128877,2023-02-06,6,22,4,66,339.6
128878,2024-04-18,7,1,9,88,505.75
128879,2023-10-23,11,13,3,127,769.75
128880,2023-01-20,7,12,5,295,1686.86
128881,2024-02-28,4,9,15,14,54.27
128882,2023-04-07,12,7,2,17,89.49
128883,2024-09-13,1,6,3,227,1099.81
128884,2023-07-01,7,25,7,131,696.93
128885,2023-06-22,8,24,14,31,103.6
128886,2024-05-10,3,23,13,19,122.61
128887,2023-08-09,11,23,2,91,330.45
128888,2023-09-26,5,21,14,36,119.66
128889,2023-09-06,1,5,9,91,405.54
128890,2024-01-06,10,23,14,48,123.63
128891,2024-06-13,15,18,2,116,624.3
128892,2024-07-23,4,25,7,144,738.5
128893,2023-04-02,11,25,6,67,404.7
128894,2023-12-09,14,4,14,273,837.9
128895,2024-01-17,9,5,6,83,496.16
128896,2024-11-26,3,22,11,49,190.63
128897,2024-03-07,15,13,1,2,12.48
128898,2024-08-28,8,20,12,208,1403.05
128899,2024-01-17,7,10,10,5,20.44
128900,2024-01-12,13,23,11,14,73.68
128901,2024-02-02,7,9,13,17,97.47
128902,2023-03-13,5,19,2,50,176.11
128903,2023-11-14,3,11,4,61,252.12
128904,2024-11-23,13,4,5,170,742.69
128905,2024-12-21,10,22,13,122,545.17
128906,2023-05-07,10,20,12,89,558.14
128907,2023-11-26,9,16,10,154,683.58
128908,2024-08-19,15,20,12,50,287.25
128909,2024-09-03,6,19,2,136,706.37
128910,2024-04-14,10,21,3,86,447.39
128911,2024-02-10,5,23,11,19,97.33
128912,2024-10-02,4,7,3,69,278.54
128913,2024-03-22,12,24,2,17,71.77
128914,2024-08-02,12,15,7,42,174.54
128915,2024-08-17,4,6,11,191,877.11
128916,2023-07-15,14,5,9,100,472.72
128917,2024-12-18,4,13,11,57,249.35
128918,2023-09-30,5,16,5,139,682.77
128919,2023-04-14,4,18,4,130,680.26
128920,2023-06-24,12,21,6,112,804.8
128921,2024-02-29,11,25,15,50,283.68
128922,2024-11-02,5,21,14,88,253.83
128923,2023-05-14,7,2,13,55,287.24
128924,2024-05-09,15,19,7,68,352.14
128925,2023-02-04,13,10,4,92,432.39
128926,2024-01-06,14,1,4,131,707.17
128927,2024-10-18,13,4,8,12,59.0
128928,2024-04-19,7,4,14,39,97.24
128929,2024-12-27,14,14,11,204,804.84
128930,2024-11-29,3,8,7,58,246.73
128931,2024-05-19,2,8,8,185,984.66
128932,2023-01-14,6,2,14,69,267.13
128933,2023-10-24,8,7,15,100,515.73
128934,2023-03-28,6,3,10,28,140.85
128935,2024-07-06,8,4,10,87,325.15
128936,2023-05-01,4,10,10,91,356.14
128937,2024-12-22,2,7,13,272,1649.41
128938,2024-04-05,6,16,10,88,406.38
128939,2024-10-30,4,11,9,81,403.33
128940,2024-08-14,3,6,4,147,779.97
128941,2024-09-22,7,1,6,35,196.44
128942,2023-02-04,14,20,10,144,541.33
128943,2024-01-11,11,23,1,18,97.09
128944,2024-10-20,2,3,15,79,431.89
128945,2023-06-07,13,13,5,100,530.25
128946,2023-09-27,9,7,14,17,42.5
128947,2023-04-08,4,6,13,61,422.69
128948,2024-01-11,12,24,11,87,417.92
128949,2023-02-22,6,16,12,48,259.3
128950,2023-03-08,12,8,6,64,315.64
128951,2023-09-07,12,15,3,102,557.07
128952,2024-08-02,12,15,3,61,317.67
128953,2023-01-30,14,22,13,31,211.64
128954,2024-09-04,6,7,1,142,800.0
128955,2024-05-08,13,5,10,49,214.77
128956,2024-11-25,8,21,1,74,393.56
128957,2024-08-26,14,11,5,266,1228.79
128958,2024-07-01,1,6,10,92,419.36
128959,2024-08-05,11,3,8,69,356.11
128960,2024-06-07,3,16,4,208,1110.42
128961,2023-03-04,9,20,10,59,281.86
128962,2024-04-20,10,10,6,55,261.56
128963,2023-05-27,10,22,9,20,110.56
128964,2023-05-06,6,22,2,127,406.78
128965,2024-12-08,14,6,13,214,1026.81
128966,2024-10-23,2,24,3,19,82.63
128967,2024-12-30,6,11,9,129,569.41
128968,2023-01-07,15,19,9,64,337.97
128969,2024-12-11,2,11,8,117,736.18
128970,2023-01-03,1,8,6,15,85.73
128971,2024-11-05,8,10,9,48,267.37
128972,2023-04-06,4,17,3,240,1156.97
128973,2023-04-17,15,10,2,79,298.36
128974,2023-02-01,8,18,10,87,377.29
128975,2024-07-31,12,17,13,120,638.45
128976,2024-08-09,2,16,6,163,992.92
128977,2023-06-05,10,23,2,196,739.18
128978,2024-08-09,6,10,9,49,218.47
128979,2023-07-08,9,3,11,80,332.33
128980,2024-09-25,8,18,7,50,257.04
128981,2023-12-25,3,16,2,115,416.24
128982,2024-02-23,2,6,11,85,351.12
128983,2024-08-09,4,12,6,152,837.06
128984,2023-12-13,6,6,12,143,765.52
128985,2023-11-20,4,8,5,27,133.61
128986,2024-03-01,12,9,3,122,684.7
128987,2023-06-14,8,3,6,137,763.03
128988,2023-11-28,12,19,13,48,333.39
128989,2024-10-26,8,17,4,106,623.64
128990,2024-04-13,10,22,9,54,268.62
128991,2023-07-28,5,17,1,153,992.73
128992,2024-11-03,2,11,10,87,434.92
128993,2024-07-19,9,4,13,59,372.76
128994,2024-12-13,2,5,1,196,927.53
128995,2024-07-13,8,25,2,274,1202.4
128996,2023-01-13,7,23,14,32,107.51
128997,2023-03-08,14,4,1,33,177.4
128998,2023-01-02,11,25,13,52,370.25
128999,2023-11-22,12,5,7,137,696.4
129000,2023-12-03,14,23,12,71,417.4
129001,2023-04-07,3,17,13,19,88.73
129002,2023-03-13,3,25,8,225,1027.58
129003,2024-06-12,15,2,9,167,777.58
129004,2024-06-07,13,5,10,129,616.68
129005,2024-06-26,8,18,3,52,327.94
129006,2024-03-22,2,12,10,37,157.99
129007,2023-08-09,15,16,15,63,316.82
129008,2024-02-18,11,7,15,83,487.31
129009,2024-05-13,15,17,3,65,341.59
129010,2024-06-30,12,6,14,39,128.2
129011,2023-10-31,15,3,11,93,485.27
129012,2023-05-23,15,18,6,112,636.14
129013,2024-02-14,9,6,13,97,765.46
129014,2024-10-04,3,8,4,49,219.49
129015,2024-05-16,12,9,9,89,441.25
129016,2024-05-29,15,5,10,85,359.76
129017,2024-09-05,14,2,6,53,329.42
129018,2024-05-03,12,21,9,66,353.05
129019,2023-12-27,13,6,1,205,1236.21
129020,2024-05-03,15,15,10,176,763.22
129021,2024-05-28,11,23,12,17,140.41
129022,2023-11-22,3,12,7,3,17.3
129023,2023-07-22,14,25,14,336,1086.33
129024,2023-10-07,13,3,7,141,774.63
129025,2023-12-08,9,10,7,40,176.03
129026,2024-05-04,14,21,11,31,124.22
129027,2023-03-05,8,23,12,83,547.58
129028,2024-05-07,1,21,9,43,200.12
129029,2023-12-19,6,23,1,191,1189.2
129030,2023-03-15,4,18,10,56,262.86
129031,2023-09-29,6,9,14,151,422.72
129032,2024-07-02,8,1,15,76,394.1
129033,2024-11-04,3,18,4,33,154.35
129034,2024-08-08,15,1,11,139,600.0
129035,2023-07-11,12,21,12,28,181.29
129036,2024-02-19,6,21,12,23,121.75
129037,2024-12-28,11,15,4,256,1599.6
129038,2023-12-25,11,25,6,106,459.08
129039,2023-06-03,1,15,3,27,140.51
129040,2024-01-11,7,12,7,110,490.01
129041,2024-03-13,10,8,15,76,339.23
129042,2023-06-13,10,25,7,220,1386.76
129043,2023-08-28,11,13,10,3,11.06
129044,2024-12-14,8,10,9,23,137.73
129045,2024-10-20,3,24,13,84,531.8
129046,2024-10-02,2,14,4,344,1508.16
129047,2023-12-19,12,19,2,418,1925.08
129048,2024-09-10,6,18,1,77,407.39
129049,2023-07-12,11,5,15,7,32.8
129050,2023-08-17,7,2,3,211,1097.27
129051,2023-05-04,6,23,5,16,78.5
129052,2024-05-21,5,19,4,17,78.49
129053,2024-06-30,6,11,3,416,2517.57
129054,2024-04-06,2,14,5,147,799.84
129055,2024-10-14,10,10,6,221,1365.64
129056,2023-05-31,15,23,7,355,2016.34
129057,2024-07-14,8,4,7,125,679.96
129058,2024-12-16,6,4,13,88,486.79
129059,2024-01-15,5,6,5,71,318.09
129060,2024-01-07,8,3,8,106,593.92
129061,2024-11-04,11,11,8,5,21.58
129062,2023-04-06,9,2,13,47,300.07
129063,2024-01-10,13,13,6,16,82.67
129064,2024-01-15,11,16,13,84,568.95
129065,2023-06-11,3,3,3,179,1002.61
129066,2023-03-16,8,17,11,44,207.71
129067,2023-06-20,13,24,5,126,676.1
129068,2024-07-24,8,5,12,188,1323.58
129069,2024-04-13,12,20,3,105,417.87
129070,2024-08-06,2,13,8,76,380.65
129071,2024-08-18,3,23,8,38,248.64
129072,2024-08-25,3,9,5,67,362.25
129073,2024-05-25,2,22,15,46,171.27
129074,2023-02-25,5,21,10,87,450.2
129075,2023-03-31,4,17,9,146,786.37
129076,2023-04-09,14,18,9,80,421.2
129077,2023-12-04,14,8,1,11,54.99
129078,2023-03-18,11,7,11,218,1271.57
129079,2023-02-17,2,12,15,77,385.01
129080,2024-04-19,10,11,15,94,477.07
129081,2024-11-03,13,8,13,80,542.09
129082,2023-07-30,7,6,15,27,138.74
129083,2023-03-17,12,7,7,57,264.42
129084,2023-04-23,6,2,8,118,579.7
129085,2024-10-28,10,2,8,102,397.62
129086,2024-12-17,11,1,4,498,2443.15
129087,2023-09-19,2,16,12,8,47.36
129088,2023-12-21,8,25,8,52,365.21
129089,2024-03-03,11,14,10,84,365.69
129090,2023-12-31,4,11,6,50,286.01
129091,2024-05-30,4,7,14,64,237.2
129092,2024-02-26,12,9,15,86,498.55
129093,2024-09-01,9,24,12,13,86.35
129094,2023-12-30,4,10,9,75,347.3
129095,2024-06-05,14,12,5,348,2129.14
129096,2023-07-06,15,21,14,171,631.42
129097,2024-01-04,2,7,5,26,120.63
129098,2024-05-11,8,10,8,75,376.77
129099,2023-07-11,12,18,12,73,568.26
129100,2024-03-03,12,23,5,19,99.39
129101,2023-05-27,15,6,4,128,522.17
129102,2024-09-07,15,14,14,285,896.0
129103,2024-05-12,9,9,15,271,1184.06
129104,2023-10-22,1,14,8,122,661.02
129105,2023-10-20,13,15,13,8,45.0
129106,2024-07-19,15,9,1,197,996.94
129107,2024-06-12,6,25,1,106,463.26
129108,2024-12-13,11,18,12,6,38.64
129109,2024-07-24,4,13,13,98,625.0
129110,2023-10-10,11,19,5,163,1037.31
129111,2023-07-03,8,7,5,106,479.31
129112,2024-05-28,14,14,13,1,6.4
129113,2023-01-19,12,3,12,76,502.0
129114,2023-01-27,7,4,6,145,897.3
129115,2024-01-01,10,15,9,67,305.25
129116,2024-10-28,4,17,14,210,964.72
129117,2023-08-26,10,11,3,193,926.07
129118,2024-06-05,7,21,7,106,536.0
129119,2023-03-17,4,16,2,135,724.43
129120,2024-04-05,15,9,3,15,70.45
129121,2023-11-11,12,9,13,100,618.0
129122,2023-03-18,7,19,11,69,307.56
129123,2023-10-13,7,3,2,72,367.19
129124,2024-12-16,4,23,4,146,695.54
129125,2023-06-14,8,17,6,226,1392.13
129126,2024-10-25,15,15,4,19,95.28
129127,2023-08-28,10,7,8,129,726.46
129128,2023-08-09,9,19,6,48,329.61
129129,2023-02-03,7,11,7,64,369.74
129130,2023-02-18,11,8,5,7,28.68
129131,2024-12-04,4,22,14,225,680.7
129132,2023-10-23,15,3,1,191,990.61
129133,2024-06-08,12,24,5,88,484.12
129134,2023-01-24,1,6,4,63,293.42
129135,2023-05-14,7,4,13,10,63.4
129136,2024-01-31,13,19,7,40,208.88
129137,2024-02-18,11,24,1,72,436.69
129138,2024-06-23,10,5,7,192,913.03
129139,2024-04-25,15,18,9,143,662.7
129140,2023-11-15,4,9,12,3,17.79
129141,2024-01-23,11,8,9,121,455.36
129142,2024-09-12,9,12,4,45,266.82
129143,2024-03-18,7,8,11,52,244.84
129144,2024-10-13,4,6,13,48,293.47
129145,2024-09-27,9,15,5,31,165.26
129146,2024-12-11,9,17,15,19,95.11
129147,2024-10-12,5,15,5,95,459.3
129148,2024-01-13,4,10,2,76,331.27
129149,2023-01-21,10,10,4,227,1052.38
129150,2024-02-03,1,12,14,125,496.89
129151,2024-01-12,7,18,3,114,538.01
129152,2024-11-07,2,22,1,102,403.46
129153,2023-12-01,10,3,4,108,593.24
129154,2024-07-13,8,25,1,112,659.72
129155,2023-01-31,9,19,10,127,608.07
129156,2023-05-21,1,2,14,92,270.44
129157,2024-10-25,8,6,6,30,154.19
